"documentPlanID","policyS3DocumentMappingID","pbp","cmsContractNumber","carrier","account","group","serviceQualifier","documentType","isDefaultDocument","validFrom","validTill","createdAt","createdBy","updatedAt","updatedBy","legacyDocumentID","isDeleted","s3DocumentMappingID","policyID","policyS3DocumentID","createdAt-2","createdBy-2","updatedAt-2","updatedBy-2","policyS3DocumentID-2","s3DocumentName","s3DocumentURL","createdAt-3","createdBy-3","updatedAt-3","updatedBy-3"
1649,1467,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 01:40:56.357409+00","450972","2023-12-27 01:40:56.357409+00",NULL,NULL,False,1467,1780,429,"2023-12-27 01:40:56.357409+00","450972","2023-12-27 01:40:56.357409+00",NULL,429,"2024 CMS Updated MLI_CVSH Standard_3406.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_3406.pdf","2023-12-27 01:27:56.518488+00","450972","2023-12-27 01:27:56.518488+00",NULL
1660,1478,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 01:47:39.476863+00","450972","2023-12-27 01:47:39.476863+00",NULL,NULL,False,1478,1814,429,"2023-12-27 01:47:39.476863+00","450972","2023-12-27 01:47:39.476863+00",NULL,429,"2024 CMS Updated MLI_CVSH Standard_3406.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_3406.pdf","2023-12-27 01:27:56.518488+00","450972","2023-12-27 01:27:56.518488+00",NULL
1662,1480,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 01:48:20.245798+00","450972","2023-12-27 01:48:20.245798+00",NULL,NULL,False,1480,1795,429,"2023-12-27 01:48:20.245798+00","450972","2023-12-27 01:48:20.245798+00",NULL,429,"2024 CMS Updated MLI_CVSH Standard_3406.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_3406.pdf","2023-12-27 01:27:56.518488+00","450972","2023-12-27 01:27:56.518488+00",NULL
1673,1491,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 01:56:36.675362+00","450972","2023-12-27 01:56:36.675362+00",NULL,NULL,False,1491,1798,429,"2023-12-27 01:56:36.675362+00","450972","2023-12-27 01:56:36.675362+00",NULL,429,"2024 CMS Updated MLI_CVSH Standard_3406.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_3406.pdf","2023-12-27 01:27:56.518488+00","450972","2023-12-27 01:27:56.518488+00",NULL
1684,1502,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 02:22:12.34328+00","450972","2023-12-27 02:22:12.34328+00",NULL,NULL,False,1502,4475,436,"2023-12-27 02:22:12.34328+00","450972","2023-12-27 02:22:12.34328+00",NULL,436,"2024 CMS Updated MLI_CVSH Standard_7737.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_7737.pdf","2023-12-27 02:22:12.34328+00","450972","2023-12-27 02:22:12.34328+00",NULL
1695,1513,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 02:39:01.355389+00","450972","2023-12-27 02:39:01.355389+00",NULL,NULL,False,1513,1892,445,"2023-12-27 02:39:01.355389+00","450972","2023-12-27 02:39:01.355389+00",NULL,445,"2024 CMS Updated MLI_CVSH Standard_3668.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_3668.pdf","2023-12-27 02:39:01.355389+00","450972","2023-12-27 02:39:01.355389+00",NULL
1705,1523,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 02:49:45.752025+00","450972","2023-12-27 02:49:45.752025+00",NULL,NULL,False,1523,1175,451,"2023-12-27 02:49:45.752025+00","450972","2023-12-27 02:49:45.752025+00",NULL,451,"2024 CMS Updated MLI_CVSH Standard_8853.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_8853.pdf","2023-12-27 02:49:45.752025+00","450972","2023-12-27 02:49:45.752025+00",NULL
1715,1533,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 03:02:32.058659+00","450972","2023-12-27 03:02:32.058659+00",NULL,NULL,False,1533,2012,455,"2023-12-27 03:02:32.058659+00","450972","2023-12-27 03:02:32.058659+00",NULL,455,"H2224_23_139_MASNPMLI_C.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/H2224_23_139_MASNPMLI_C.pdf","2023-12-27 03:02:32.058659+00","450972","2023-12-27 03:02:32.058659+00",NULL
1724,1541,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 03:32:23.305468+00","450972","2023-12-27 03:32:23.305468+00",NULL,NULL,False,1541,2015,462,"2023-12-27 03:32:23.305468+00","450972","2023-12-27 03:32:23.305468+00",NULL,462,"Y0050_23_49_LRStateMLI_C General_v2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Y0050_23_49_LRStateMLI_C%20General_v2.pdf","2023-12-27 03:22:37.160287+00","450972","2023-12-27 03:22:37.160287+00",NULL
1734,1544,NULL,NULL,"5002","012",NULL,"CMR","1st Additional PDF in SPT",False,"2024-01-04 05:00:00+00",NULL,"2023-12-27 03:52:38.555292+00","450972","2023-12-27 03:52:38.555292+00",NULL,NULL,False,1544,2018,462,"2023-12-27 03:50:09.457368+00","450972","2023-12-27 03:50:09.457368+00",NULL,462,"Y0050_23_49_LRStateMLI_C General_v2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Y0050_23_49_LRStateMLI_C%20General_v2.pdf","2023-12-27 03:22:37.160287+00","450972","2023-12-27 03:22:37.160287+00",NULL
1744,1548,NULL,NULL,"5039","007",NULL,"CMR","1st Additional PDF in SPT",False,"2024-01-04 05:00:00+00",NULL,"2023-12-27 04:35:19.799071+00","450972","2023-12-27 04:35:19.799071+00",NULL,NULL,False,1548,2022,465,"2023-12-27 04:35:19.799071+00","450972","2023-12-27 04:35:19.799071+00",NULL,465,"H5992_23_179_NYFIDEMLI_C.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/H5992_23_179_NYFIDEMLI_C.pdf","2023-12-27 04:35:19.799071+00","450972","2023-12-27 04:35:19.799071+00",NULL
1754,1555,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 04:53:56.458093+00","450972","2023-12-27 04:53:56.458093+00",NULL,NULL,False,1555,2029,469,"2023-12-27 04:53:56.458093+00","450972","2023-12-27 04:53:56.458093+00",NULL,469,"H8197_24_68_TXMMPMLI_FNL.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/H8197_24_68_TXMMPMLI_FNL.pdf","2023-12-27 04:53:56.458093+00","450972","2023-12-27 04:53:56.458093+00",NULL
1763,1564,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF in SPT",True,"2024-01-10 05:00:00+00",NULL,"2024-01-09 14:25:18.292572+00","131511","2024-01-09 14:25:18.292572+00",NULL,NULL,False,1564,2009,475,"2024-01-09 14:25:18.292572+00","131511","2024-01-09 14:25:18.292572+00",NULL,475,"MCE-810MR-5105 JHP Medicare NDN Flattened.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MCE-810MR-5105%20JHP%20Medicare%20NDN%20Flattened.pdf","2024-01-09 14:25:18.292572+00","131511","2024-01-09 14:25:18.292572+00",NULL
1770,1570,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-12 05:00:00+00",NULL,"2024-01-11 15:20:54.740826+00","216672","2024-01-11 15:20:54.740826+00",NULL,NULL,False,1570,397,476,"2024-01-11 15:20:54.740826+00","216672","2024-01-11 15:20:54.740826+00",NULL,476,"BSC 2024 NDN MLI.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BSC%202024%20NDN%20MLI.pdf","2024-01-11 12:36:12.640405+00","316544","2024-01-11 12:36:12.640405+00",NULL
1779,1579,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-02-06 05:00:00+00",NULL,"2024-01-11 17:06:23.437383+00","450972","2024-01-11 17:06:23.437383+00",NULL,NULL,False,1579,1274,477,"2024-01-11 17:06:23.437383+00","450972","2024-01-11 17:06:23.437383+00",NULL,477,"UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC (2) (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC%20%282%29%20%281%29.pdf","2024-01-11 16:37:52.155644+00","450972","2024-01-11 16:37:52.155644+00",NULL
1788,1588,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-02-06 05:00:00+00",NULL,"2024-01-11 17:16:22.963415+00","450972","2024-01-11 17:16:22.963415+00",NULL,NULL,False,1588,1232,477,"2024-01-11 17:16:22.963415+00","450972","2024-01-11 17:16:22.963415+00",NULL,477,"UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC (2) (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC%20%282%29%20%281%29.pdf","2024-01-11 16:37:52.155644+00","450972","2024-01-11 16:37:52.155644+00",NULL
1797,1597,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-02-06 05:00:00+00",NULL,"2024-01-11 17:28:13.732142+00","450972","2024-01-11 17:28:13.732142+00",NULL,NULL,False,1597,1555,477,"2024-01-11 17:28:13.732142+00","450972","2024-01-11 17:28:13.732142+00",NULL,477,"UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC (2) (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC%20%282%29%20%281%29.pdf","2024-01-11 16:37:52.155644+00","450972","2024-01-11 16:37:52.155644+00",NULL
1805,1605,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-16 05:00:00+00",NULL,"2024-01-12 18:43:22.492954+00","450972","2024-01-12 18:43:22.492954+00",NULL,NULL,False,1605,939,478,"2024-01-12 18:43:22.492954+00","450972","2024-01-12 18:43:22.492954+00",NULL,478,"Combined_MLI_Outcomes_2024 (2).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Combined_MLI_Outcomes_2024%20%282%29.pdf","2024-01-12 18:42:02.118368+00","450972","2024-01-12 18:42:02.118368+00",NULL
1816,1616,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-21 05:00:00+00",NULL,"2024-01-20 16:53:26.265862+00","117957","2024-01-20 16:53:26.265862+00",NULL,NULL,False,1616,1997,480,"2024-01-20 16:53:26.265862+00","117957","2024-01-20 16:53:26.265862+00",NULL,480,"MACMSv2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv2.pdf","2024-01-20 16:47:35.716866+00","117957","2024-01-20 16:47:35.716866+00",NULL
1825,1623,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-02-06 05:00:00+00",NULL,"2024-01-23 20:02:59.63466+00","450972","2024-01-23 20:02:59.63466+00",NULL,NULL,False,1623,1269,477,"2024-01-23 20:02:59.63466+00","450972","2024-01-23 20:02:59.63466+00",NULL,477,"UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC (2) (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC%20%282%29%20%281%29.pdf","2024-01-11 16:37:52.155644+00","450972","2024-01-11 16:37:52.155644+00",NULL
1836,1634,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-02-06 05:00:00+00",NULL,"2024-01-23 20:09:52.233196+00","450972","2024-01-23 20:09:52.233196+00",NULL,NULL,False,1634,1277,477,"2024-01-23 20:09:52.233196+00","450972","2024-01-23 20:09:52.233196+00",NULL,477,"UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC (2) (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC%20%282%29%20%281%29.pdf","2024-01-11 16:37:52.155644+00","450972","2024-01-11 16:37:52.155644+00",NULL
1849,1647,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-02-06 05:00:00+00",NULL,"2024-01-23 20:14:42.164323+00","450972","2024-01-23 20:14:42.164323+00",NULL,NULL,False,1647,1874,477,"2024-01-23 20:14:42.164323+00","450972","2024-01-23 20:14:42.164323+00",NULL,477,"UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC (2) (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC%20%282%29%20%281%29.pdf","2024-01-11 16:37:52.155644+00","450972","2024-01-11 16:37:52.155644+00",NULL
1860,1658,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-24 05:00:00+00",NULL,"2024-01-24 02:52:30.148691+00","216672","2024-01-24 02:52:30.148691+00",NULL,NULL,False,1658,1322,442,"2024-01-24 02:52:30.148691+00","216672","2024-01-24 02:52:30.148691+00",NULL,442,"2024 CMS Updated MLI_CVSH Standard_4998.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_4998.pdf","2023-12-27 02:29:42.353007+00","450972","2023-12-27 02:29:42.353007+00",NULL
1103,1071,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2022-11-02 04:00:00+00",NULL,"2022-11-01 16:06:58.635882+00","216672","2022-11-01 16:06:58.635882+00",NULL,NULL,False,1071,1420,301,"2022-11-01 16:06:58.635882+00","216672","2022-11-01 16:06:58.635882+00",NULL,301,"Elixir MTM-DTM Survey_10.27.2022.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Elixir%20MTM-DTM%20Survey_10.27.2022.pdf","2022-11-01 16:01:52.280291+00","216672","2022-11-01 16:01:52.280291+00",NULL
1137,1105,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2023-01-01 05:00:00+00",NULL,"2022-12-01 00:09:54.806179+00","216672","2022-12-01 00:09:54.806179+00",NULL,NULL,False,1105,1878,301,"2022-12-01 00:09:54.806179+00","216672","2022-12-01 00:09:54.806179+00",NULL,301,"Elixir MTM-DTM Survey_10.27.2022.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Elixir%20MTM-DTM%20Survey_10.27.2022.pdf","2022-11-01 16:01:52.280291+00","216672","2022-11-01 16:01:52.280291+00",NULL
1314,1148,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2023-09-22 04:00:00+00",NULL,"2023-09-21 13:17:28.995339+00","346159","2023-09-21 13:25:39.87835+00","346159",NULL,True,1148,1945,345,"2023-09-21 13:17:28.995339+00","346159","2023-09-21 13:17:28.995339+00",NULL,345,"LA Care Standard Format Letter.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/LA%20Care%20Standard%20Format%20Letter.pdf","2023-09-21 13:17:28.995339+00","346159","2023-09-21 13:17:28.995339+00",NULL
1331,1168,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2023-11-21 05:00:00+00",NULL,"2023-11-17 16:24:25.231958+00","450972","2023-11-17 16:24:25.231958+00",NULL,NULL,False,1168,642,367,"2023-11-17 16:24:25.231958+00","450972","2023-11-17 16:24:25.231958+00",NULL,367,"Combined_MLI_Outcomes_2024 (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Combined_MLI_Outcomes_2024%20%281%29.pdf","2023-11-16 21:38:29.970187+00","450972","2023-11-16 21:38:29.970187+00",NULL
1343,1180,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2023-11-21 05:00:00+00",NULL,"2023-11-17 16:34:25.061975+00","450972","2023-11-17 16:34:25.061975+00",NULL,NULL,False,1180,655,367,"2023-11-17 16:34:25.061975+00","450972","2023-11-17 16:34:25.061975+00",NULL,367,"Combined_MLI_Outcomes_2024 (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Combined_MLI_Outcomes_2024%20%281%29.pdf","2023-11-16 21:38:29.970187+00","450972","2023-11-16 21:38:29.970187+00",NULL
1360,1197,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2023-11-21 05:00:00+00",NULL,"2023-11-17 16:43:49.44158+00","450972","2023-11-17 16:43:49.44158+00",NULL,NULL,False,1197,872,367,"2023-11-17 16:43:49.44158+00","450972","2023-11-17 16:43:49.44158+00",NULL,367,"Combined_MLI_Outcomes_2024 (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Combined_MLI_Outcomes_2024%20%281%29.pdf","2023-11-16 21:38:29.970187+00","450972","2023-11-16 21:38:29.970187+00",NULL
1361,1198,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2023-11-21 05:00:00+00",NULL,"2023-11-17 16:44:26.592344+00","450972","2023-11-17 16:44:26.592344+00",NULL,NULL,False,1198,873,367,"2023-11-17 16:44:26.592344+00","450972","2023-11-17 16:44:26.592344+00",NULL,367,"Combined_MLI_Outcomes_2024 (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Combined_MLI_Outcomes_2024%20%281%29.pdf","2023-11-16 21:38:29.970187+00","450972","2023-11-16 21:38:29.970187+00",NULL
1376,1213,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-06 19:36:27.020171+00","450972","2023-12-06 19:36:27.020171+00",NULL,NULL,False,1213,2044,301,"2023-12-06 19:36:27.020171+00","450972","2023-12-06 19:36:27.020171+00",NULL,301,"Elixir MTM-DTM Survey_10.27.2022.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Elixir%20MTM-DTM%20Survey_10.27.2022.pdf","2022-11-01 16:01:52.280291+00","216672","2022-11-01 16:01:52.280291+00",NULL
1388,1224,NULL,NULL,"NY02",NULL,NULL,"CMR","1st Additional PDF in SPT",False,"2024-01-03 05:00:00+00",NULL,"2023-12-13 16:14:57.67061+00","216672","2023-12-13 16:14:57.67061+00",NULL,NULL,False,1224,1327,379,"2023-12-13 16:11:25.033628+00","216672","2023-12-13 16:11:25.033628+00",NULL,379,"O65_BS_M_1Col_10pt_blk_1c_2023.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/O65_BS_M_1Col_10pt_blk_1c_2023.pdf","2023-12-13 16:11:25.033628+00","216672","2023-12-13 16:11:25.033628+00",NULL
1401,1233,NULL,NULL,"PA06",NULL,NULL,"CMR","1st Additional PDF in SPT",False,"2024-01-03 05:00:00+00",NULL,"2023-12-13 16:55:39.954858+00","216672","2023-12-13 16:55:39.954858+00",NULL,NULL,False,1233,2036,379,"2023-12-13 16:55:20.580651+00","216672","2023-12-13 16:55:20.580651+00",NULL,379,"O65_BS_M_1Col_10pt_blk_1c_2023.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/O65_BS_M_1Col_10pt_blk_1c_2023.pdf","2023-12-13 16:11:25.033628+00","216672","2023-12-13 16:11:25.033628+00",NULL
1414,1246,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 17:11:55.674416+00","216672","2023-12-14 17:11:55.674416+00",NULL,NULL,False,1246,2068,386,"2023-12-14 17:11:55.674416+00","216672","2023-12-14 17:11:55.674416+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL
1427,1256,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 17:34:30.321368+00","216672","2023-12-14 17:34:30.321368+00",NULL,NULL,False,1256,2076,386,"2023-12-14 17:34:30.321368+00","216672","2023-12-14 17:34:30.321368+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL
1440,1269,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 18:37:50.254325+00","216672","2023-12-14 18:37:50.254325+00",NULL,NULL,False,1269,2089,386,"2023-12-14 18:37:50.254325+00","216672","2023-12-14 18:37:50.254325+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL
1453,1277,NULL,NULL,"2FRA","EX352580","112","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00",NULL,"2023-12-14 19:49:00.682332+00","216672","2023-12-14 19:49:00.682332+00",NULL,NULL,False,1277,2095,394,"2023-12-14 19:48:01.490639+00","216672","2023-12-14 19:48:01.490639+00",NULL,394,"MACNMEDDNYWCv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNYWCv1.pdf","2023-12-14 19:48:01.490639+00","216672","2023-12-14 19:48:01.490639+00",NULL
1467,1290,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 20:56:45.057517+00","216672","2023-12-14 20:56:45.057517+00",NULL,NULL,False,1290,2105,387,"2023-12-14 20:56:45.057517+00","216672","2023-12-14 20:56:45.057517+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL
1479,1300,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 21:26:33.261409+00","216672","2023-12-14 21:26:33.261409+00",NULL,NULL,False,1300,2113,387,"2023-12-14 21:26:33.261409+00","216672","2023-12-14 21:26:33.261409+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL
1491,1309,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:34:58.96913+00","216672","2023-12-14 22:34:58.96913+00",NULL,NULL,False,1309,2120,387,"2023-12-14 22:34:58.96913+00","216672","2023-12-14 22:34:58.96913+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL
1504,1322,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:41:49.8812+00","216672","2023-12-14 22:41:49.8812+00",NULL,NULL,False,1322,2134,386,"2023-12-14 22:41:49.8812+00","216672","2023-12-14 22:41:49.8812+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL
1516,1334,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:53:11.597203+00","216672","2023-12-14 22:53:11.597203+00",NULL,NULL,False,1334,2144,386,"2023-12-14 22:53:11.597203+00","216672","2023-12-14 22:53:11.597203+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL
1528,1346,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 23:04:20.943322+00","216672","2023-12-14 23:04:20.943322+00",NULL,NULL,False,1346,1902,404,"2023-12-14 23:04:20.943322+00","216672","2023-12-14 23:04:20.943322+00",NULL,404,"MAMDNMv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MAMDNMv1.pdf","2023-12-14 23:04:20.943322+00","216672","2023-12-14 23:04:20.943322+00",NULL
1541,1359,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-15 02:06:25.726656+00","216672","2023-12-15 02:06:25.726656+00",NULL,NULL,False,1359,1845,408,"2023-12-15 02:06:25.726656+00","216672","2023-12-15 02:06:25.726656+00",NULL,408,"MAMEDICMCDv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MAMEDICMCDv1.pdf","2023-12-15 02:06:25.726656+00","216672","2023-12-15 02:06:25.726656+00",NULL
1553,1371,NULL,NULL,"6707",NULL,NULL,"CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00",NULL,"2023-12-15 02:22:34.174318+00","216672","2023-12-15 02:22:34.174318+00",NULL,NULL,False,1371,2007,407,"2023-12-15 02:22:34.174318+00","216672","2023-12-15 02:22:34.174318+00",NULL,407,"MACMSv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv1.pdf","2023-12-14 23:05:52.705977+00","216672","2023-12-14 23:05:52.705977+00",NULL
